RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID
1,1,2,26,1,1,2,3,1,13,1,1531461
1,1,1,34,1,1,2,2,1,34,1,1834688
1,2,4,4,1,1,2,8,28,4,1,84864
1,2,4,6,4,1,2,9,1,6,1,174342
1,2,4,53,1,1,2,9,1,53,1,3097063
9,1,3,48,1,1,2,7,26,48,1,2831492
9,2,2,55,1,1,2,3,32,55,1,3204014
2,1,1,36,1,1,2,2,2,36,1,1926291
1,2,2,17,1,1,1,3,1,17,1,986887
2,1,3,40,2,1,2,7,68,40,1,2364663
1,2,3,48,5,1,2,7,1,48,1,2716848
1,1,2,27,1,1,1,4,1,27,1,1607095
1,2,1,25,1,1,2,1,1,25,1,1419731
1,1,3,48,1,1,1,7,1,28,1,2836414
1,2,1,25,1,1,1,1,63,25,1,1461189
9,1,1,42,3,1,2,2,68,42,1,2434989
2,1,9,36,5,1,2,2,2,36,1,2013563
9,2,3,12,1,1,2,5,68,12,1,690403
1,2,1,6,1,1,2,9,1,6,1,167647
8,1,1,42,1,1,2,2,67,42,1,2551267
1,1,3,1,1,1,1,6,33,53,1,18329
9,2,3,48,1,2,1,7,68,48,1,2705967
1,1,1,42,1,1,2,2,3,42,1,2453545
9,1,4,12,1,1,2,5,68,6,1,842242
9,2,3,36,1,1,2,5,68,12,1,735803
1,2,3,22,1,1,2,7,1,5,1,1323713
2,2,4,9,1,2,1,6,2,47,1,2663014
1,1,2,12,1,1,2,3,1,42,1,1167149
4,1,3,48,1,1,1,7,1,48,1,2935717
1,1,1,36,1,1,1,2,1,36,1,2109301
1,2,2,39,2,1,2,3,1,39,1,2339642
9,1,3,51,5,1,2,5,1,51,1,3037902
1,1,4,8,1,1,2,8,1,39,1,567166
1,2,3,48,1,1,2,7,1,48,1,2890505
1,2,3,40,1,1,2,7,1,6,1,2367420
1,2,4,4,1,1,2,8,1,448,1,78930
6,1,2,17,3,1,2,3,45,233,4,1079071
2,2,1,36,1,1,1,2,2,36,1,2056351
1,1,2,23,1,1,2,3,1,17,1,1095358
6,1,4,15,1,1,2,9,45,15,1,958891
1,1,4,6,1,1,2,9,1,6,1,326756
1,2,3,13,1,1,2,5,1,4,1,876051
1,1,4,41,1,1,2,9,1,53,1,2404244
5,2,3,18,1,2,2,5,2,13,1,919966
1,1,4,47,1,2,2,8,1,32,1,1774424
1,2,3,1,1,1,2,6,1,1,1,9086
1,1,2,18,1,1,2,3,1,17,2,1172727
9,1,9,72,2,1,2,0,68,72,2,3266927
1,2,3,51,1,1,2,5,1,40,1,3056825
1,2,1,36,1,1,2,2,1,36,1,2095276
8,1,3,37,3,1,2,5,67,316,3,2196611
9,2,3,48,1,1,2,7,68,6,1,2863361
1,2,3,21,1,1,2,6,1,45,1,1241625
1,2,4,6,1,1,2,9,1,6,1,479212
2,1,3,37,1,1,2,5,2,37,1,2191925
3,2,2,27,1,1,2,4,8,27,1,1611191
2,1,1,36,1,1,2,2,2,36,1,2003114
2,1,4,53,1,1,2,9,1,53,1,3090020
2,1,2,29,1,1,2,4,2,29,1,1662230
6,1,3,13,1,1,2,5,43,6,1,854245
1,2,2,39,1,1,2,3,1,39,1,2282323
1,2,2,26,5,1,2,3,1,26,1,1531128
4,1,1,36,1,1,2,2,1,36,1,2084916
6,1,1,34,1,1,2,2,38,34,1,1882391
1,1,2,24,1,1,2,3,1,26,1,1551570
1,1,3,54,1,1,1,5,1,54,1,3170272
6,2,4,6,1,1,2,9,57,430,1,380248
3,1,4,6,1,1,1,9,1,6,1,287142
1,1,2,27,4,1,2,4,1,53,8,1587232
1,1,2,29,3,1,2,4,1,29,1,1708003
1,1,2,18,1,2,2,3,1,18,1,1141061
1,2,1,42,1,1,2,2,1,42,1,2496523
1,2,2,18,1,1,2,3,1,162,1,1122713
1,2,4,8,1,1,2,8,1,39,1,565001
1,1,4,53,1,1,2,9,1,53,1,3109700
2,2,2,27,3,1,2,4,2,429,6,1621345
2,2,3,24,1,1,2,5,2,166,1,1380645
6,1,4,6,1,2,2,9,57,6,1,411001
9,2,1,25,1,1,2,1,68,6,1,1405140
1,1,3,1,4,1,1,6,1,19,1,12241
1,2,3,12,1,1,2,5,1,4,1,788229
1,1,1,36,1,1,2,2,1,36,1,2106435
4,1,3,48,1,1,2,7,2,48,1,2799795
1,1,3,42,1,1,2,2,34,42,1,2481273
1,1,1,36,1,1,2,2,1,442,1,2105751
6,2,4,6,1,1,2,9,58,6,1,362692
9,1,3,10,1,1,2,5,63,24,1,645046
1,1,3,1,1,1,2,6,1,1,1,21267
3,2,4,6,1,1,2,9,16,6,1,520733
1,1,1,1,1,1,2,2,1,36,1,2471631
1,1,1,12,1,1,2,5,51,12,1,770028
1,1,2,18,1,1,2,3,1,17,1,1163890
1,2,2,27,1,1,2,4,1,27,1,1620330
1,1,4,16,1,1,2,8,1,16,1,980774
1,2,4,41,1,1,2,9,1,41,1,2409213
2,2,4,16,1,1,1,8,1,16,1,964821
1,1,1,36,1,1,2,2,1,36,1,2071914
1,2,1,42,1,1,1,2,1,42,1,2447914
1,1,4,49,1,1,2,8,1,49,1,2962212
1,1,3,48,1,1,2,7,1,12,1,2802061
1,2,3,21,1,1,2,6,1,21,1,1260890
3,1,3,48,1,1,2,7,1,369,1,2817516
1,1,2,26,1,1,2,3,1,26,1,1533123
3,2,3,40,1,1,1,7,28,40,1,2377265
9,1,9,72,2,1,2,0,68,72,2,3247823
9,1,3,13,1,1,2,5,68,6,1,903140
1,2,3,48,1,1,2,7,1,330,1,2907772
1,1,3,22,1,1,2,7,1,22,1,1305519
9,2,2,17,1,1,2,3,68,554,1,994057
1,2,3,34,1,1,2,2,1,430,1,1879068
1,2,2,29,1,1,2,4,64,29,1,1677903
1,1,3,72,1,1,2,5,1,13,4,892155
3,2,3,48,1,2,2,7,9,8,1,2706622
1,1,2,27,1,1,2,4,1,27,1,1621646
1,2,4,8,1,1,2,8,1,311,1,574456
1,2,3,47,1,2,2,6,1,36,1,2688601
2,1,2,26,1,1,2,3,2,26,1,1481872
1,2,3,51,4,1,2,5,1,372,1,3064584
1,2,1,42,1,1,2,2,1,42,1,2492939
6,1,2,29,1,1,2,4,2,6,1,1710872
8,2,3,48,1,1,2,7,67,48,1,2737075
9,2,1,36,1,1,2,2,1,36,1,2045915
9,2,3,48,1,1,1,7,68,48,4,2728970
1,1,1,23,1,1,2,1,1,23,1,1332354
1,2,3,37,1,1,2,5,1,9,1,2194507
1,2,2,17,1,1,2,3,1,17,1,1050153
9,1,3,48,1,1,2,7,68,48,1,2915050
1,1,2,18,3,2,2,3,1,18,1,1148576
1,2,1,42,1,1,1,2,1,42,1,2435174
1,1,2,26,1,1,1,3,1,21,1,1563531
1,1,2,55,1,1,2,3,1,19,3,3236734
9,1,3,12,1,1,2,5,68,17,1,725377
2,1,3,37,1,1,2,5,2,37,1,2197010
1,2,3,37,1,1,2,5,1,38,1,2142210
1,2,2,26,1,1,2,3,1,26,1,1496724
1,1,2,29,1,1,2,4,58,29,1,1697557
1,1,2,26,1,1,2,3,1,26,1,1483664
1,1,1,8,1,1,2,8,1,8,1,585939
1,2,3,24,1,1,2,5,1,128,1,1372367
1,1,4,6,1,1,2,9,1,6,1,535631
1,2,1,36,1,1,2,2,1,25,1,1912713
6,1,4,6,1,1,2,9,50,6,1,443855
1,1,2,18,5,1,2,3,1,338,1,1146619
1,2,3,37,1,1,2,5,1,37,1,2169399
2,1,3,37,1,1,2,5,2,37,1,2174179
1,2,2,19,1,1,1,4,1,31,1,1190382
1,2,3,48,1,1,2,7,1,48,1,2926034
2,2,1,6,1,1,2,9,2,6,1,297376
1,1,4,4,1,1,2,8,1,13,1,94923
9,1,4,8,1,1,2,8,68,48,1,572916
1,2,3,36,1,1,2,2,1,26,2,2042506
1,1,2,22,1,1,2,3,1,39,1,2279581
1,2,4,29,1,1,2,9,1,6,1,212534
1,2,3,48,1,1,1,7,1,48,1,2919763
8,1,3,12,1,1,2,5,67,12,1,792535
1,1,3,5,1,1,2,7,1,22,2,158227
1,2,2,18,1,1,2,4,1,29,1,1704782
3,1,2,17,1,1,2,3,1,17,1,1077959
1,2,1,36,1,1,2,2,1,36,1,2095334
9,1,3,12,1,1,2,5,68,12,1,670714
8,1,9,34,1,1,2,2,67,34,1,1823850
1,1,2,29,1,1,1,4,1,200,1,1715667
6,1,4,32,1,1,2,8,45,6,1,1773203
2,1,3,20,1,1,2,5,2,37,1,2111978
1,2,1,36,1,1,2,2,1,36,1,1984327
3,1,1,42,1,1,2,2,2,42,1,2429037
8,2,4,8,1,1,2,8,29,8,1,593819
9,1,1,42,1,1,2,2,68,34,1,2493811
1,1,2,55,1,1,2,3,1,17,3,3225250
8,1,4,50,1,1,1,8,67,4,1,96355
1,2,3,37,5,1,2,5,12,29,1,2143105
1,1,3,54,1,2,1,5,1,39,1,3166297
6,2,1,36,1,1,2,2,48,36,1,2087859
6,2,1,36,1,1,2,2,1,36,6,2042888
1,1,3,24,2,1,2,5,1,15,1,1352294
1,1,1,42,1,1,2,2,1,42,1,2494068
1,1,3,48,1,1,2,7,18,1,1,2764817
1,1,4,6,1,1,2,9,1,41,1,188699
6,2,1,36,5,1,2,2,38,444,1,1944309
1,1,3,40,3,1,2,7,1,139,5,2362766
1,2,2,39,1,1,1,3,1,17,1,2298223
1,2,2,48,1,1,2,4,1,31,1,1743390
9,1,1,42,1,1,2,2,68,36,1,2461652
8,1,4,6,3,1,2,9,67,313,3,378796
1,2,4,6,1,1,2,9,1,25,1,415929
1,1,4,6,1,1,2,9,1,501,1,467086
1,1,3,19,1,1,2,5,1,51,1,3050582
9,1,3,12,1,1,2,5,68,36,1,676923
1,2,2,31,1,1,2,4,1,31,1,1748813
6,1,9,6,1,1,2,9,1,48,1,326075
1,2,9,36,1,1,2,2,1,36,1,2084060
1,2,2,26,1,1,1,3,1,26,1,1528247
2,1,4,49,1,1,2,8,1,49,1,2969871
9,2,3,40,1,1,2,7,1,4,7,2378397
2,1,3,48,1,1,1,7,2,22,1,2737096
1,1,1,36,1,1,1,2,1,42,1,1998331
9,1,2,17,2,1,1,3,68,72,2,1051854
1,2,4,12,1,1,2,9,1,6,1,235406
9,1,4,35,1,1,2,8,68,51,1,1904400
1,1,3,13,1,1,1,5,31,13,1,856021
1,2,2,41,1,1,2,3,1,253,1,2258847
3,2,4,4,1,1,2,8,1,42,1,114385
1,2,2,39,1,1,2,3,1,168,1,1056152
1,1,3,34,1,1,2,2,1,235,1,1803539
9,2,4,6,1,2,2,9,51,6,1,330183
1,2,3,21,1,1,2,5,1,21,1,3043708
1,1,3,33,1,1,2,5,1,12,1,3006003
2,1,3,47,1,1,2,6,2,47,1,2627742
9,1,3,29,1,1,2,7,68,48,1,2714624
1,1,4,6,1,1,2,9,1,6,1,517372
9,2,4,4,1,1,2,8,68,4,1,118416
1,2,3,45,1,1,1,5,1,45,1,2585416
9,1,4,4,1,2,2,8,68,51,1,92217
3,2,3,48,1,1,2,7,1,36,1,2864475
1,1,2,39,1,1,2,3,1,39,1,2309982
2,2,1,36,1,1,2,2,2,36,1,1981158
2,1,3,1,1,1,1,6,35,1,1,41564
1,2,2,29,3,1,2,4,1,29,1,1668857
6,1,2,29,3,1,2,4,38,217,4,1706005
2,1,1,42,1,1,2,2,2,42,1,2430653
1,1,4,36,1,1,2,2,1,36,1,2062707
1,2,1,50,1,2,2,1,5,9,1,2991937
1,2,2,26,1,1,2,3,1,49,7,1560934
1,1,3,26,1,1,2,5,1,37,1,2194662
1,1,2,55,1,1,1,3,1,55,1,3232727
1,2,3,1,1,1,2,6,1,1,1,43921
1,2,4,53,1,1,2,9,1,55,1,3117854
1,1,3,37,1,1,2,5,1,48,1,2134477
9,2,4,49,1,1,2,8,44,49,6,2983552
1,2,4,53,1,1,1,9,1,5,1,3114258
1,1,2,19,1,1,2,4,1,19,1,1195322
1,2,4,53,1,1,2,9,1,53,1,3155337
2,1,2,27,1,1,2,4,2,6,1,1579066
1,1,3,4,1,1,2,8,1,42,1,78260
1,1,3,48,1,1,2,7,1,48,1,2786369
1,1,1,36,1,1,2,2,1,36,1,2084002
1,2,2,26,1,1,2,3,1,26,1,1560349
1,2,3,12,3,1,2,5,1,110,5,763113
1,1,2,18,1,1,2,3,1,18,1,1121037
1,1,3,12,2,1,2,5,1,35,1,755481
1,2,1,36,1,1,2,2,1,41,1,2056160
8,1,4,53,1,1,2,9,67,53,1,3107538
1,1,1,9,1,1,1,1,1,25,1,604004
1,2,2,39,1,1,2,3,1,39,1,2268742
1,2,1,42,1,1,2,2,1,42,1,2441047
1,2,4,41,1,1,1,9,1,44,1,2397395
1,2,1,42,1,1,2,2,1,42,1,2529228
1,1,9,44,1,1,2,1,1,27,1,2553545
2,1,1,42,1,1,1,2,2,42,1,2529593
9,2,1,44,3,1,2,1,68,9,1,2553422
2,1,1,42,1,1,2,2,1,39,1,2509490
1,2,3,22,1,1,1,7,1,22,1,1303798
8,1,3,13,3,1,2,5,67,303,1,912204
1,1,3,51,1,1,2,5,1,51,1,3036777
1,2,1,48,1,1,1,7,1,48,1,2938629
1,1,2,17,1,1,1,3,1,17,1,984613
9,1,4,53,1,2,2,9,41,30,1,3148592
1,1,2,18,1,1,2,3,1,18,1,1152958
8,1,4,6,1,1,2,9,67,6,1,449851
1,2,3,54,1,1,2,5,1,54,5,3167813
2,2,3,24,1,1,2,5,1,12,1,1377135
2,2,1,42,1,1,2,2,2,42,1,2551202
2,2,3,48,1,1,1,7,1,55,1,2765287
1,1,3,51,1,1,2,5,1,48,1,3000457
1,2,1,25,1,1,2,1,1,25,1,1469132
1,1,3,22,1,1,2,7,1,22,1,1322241
1,1,3,47,1,1,2,6,56,47,1,2635532
8,2,4,49,1,1,2,8,67,49,1,2969678
6,2,4,6,1,1,2,9,59,6,1,481857
9,1,3,48,1,1,2,7,68,48,1,2713786
1,1,4,4,1,1,1,9,1,37,1,488730
9,1,4,6,1,1,2,9,68,6,1,233490
2,2,3,22,1,1,1,7,2,48,1,1311047
1,2,4,8,1,2,2,8,1,6,5,572554
2,1,3,27,1,1,2,5,2,37,1,2135328
1,2,9,29,1,1,2,4,1,25,1,1697653
1,2,4,29,1,1,1,4,1,29,1,1680368
1,1,2,39,1,2,2,3,1,39,1,2294365
1,2,1,25,1,1,2,1,1,440,1,1477519
1,2,4,8,1,1,2,8,1,8,1,561771
1,2,3,13,1,1,2,5,2,210,1,910665
1,2,3,47,1,1,2,6,1,13,1,2647600
8,1,4,6,1,1,2,9,67,6,1,499655
1,2,4,6,1,1,1,9,1,32,1,417223
1,1,3,1,1,1,2,6,1,1,6,12157
1,1,2,55,1,1,1,3,1,34,1,3181554
1,1,1,36,1,1,2,2,1,29,1,2060954
1,2,4,53,1,1,2,9,1,53,6,3104649
1,1,2,55,1,2,2,4,1,27,1,1600692
1,1,3,21,1,1,1,6,1,21,1,1280464
1,2,4,8,1,1,1,8,1,26,1,585637
1,1,4,49,1,1,1,8,1,161,1,2971098
8,1,4,35,1,1,2,8,67,35,1,1892131
8,1,4,6,1,1,1,9,1,6,1,162946
1,1,3,5,1,1,2,7,42,22,1,157681
8,2,2,46,1,1,2,4,1,27,1,2624228
1,1,3,37,1,1,2,5,1,1,1,2205104
1,1,4,49,1,1,2,8,1,49,1,2980839
1,2,1,34,1,1,2,2,1,36,1,1865038
1,2,2,26,5,1,2,3,1,26,4,1516902
1,1,2,55,1,1,1,3,1,36,1,3195735
1,2,4,16,1,1,1,8,1,17,1,965664
2,2,3,45,1,1,2,5,2,45,1,2609759
1,2,3,13,1,1,2,5,1,13,6,904079
2,1,3,48,1,1,2,7,2,48,1,2931311
9,2,1,25,1,1,2,1,44,106,1,1470326
1,1,3,48,1,1,2,7,1,48,1,2840986
1,1,9,4,1,2,2,8,1,28,5,98864
1,2,2,26,1,1,2,3,1,26,1,1534942
1,2,2,19,1,1,2,4,1,19,1,1201802
1,2,2,29,1,1,1,6,1,47,1,2681398
1,1,3,25,1,1,2,5,1,26,1,2214032
1,2,4,41,3,1,2,9,1,41,1,2412639
1,2,1,36,1,1,2,2,1,36,1,1975449
9,2,4,4,1,1,1,8,68,4,1,112089
1,1,4,8,1,1,2,8,1,8,1,549417
1,1,3,1,1,1,2,6,1,37,1,2338
1,2,1,36,1,1,2,2,1,36,1,2026609
9,2,3,13,2,1,2,5,1,13,1,927209
1,2,4,6,1,1,2,9,1,6,1,325542
1,1,2,29,1,1,1,4,1,29,1,1684172
1,1,2,19,1,1,2,4,1,31,1,1188589
1,2,2,39,1,1,2,3,1,39,1,2238614
1,2,4,6,1,1,1,9,1,6,1,271897
1,2,2,29,1,1,1,4,1,29,1,1669076
9,1,3,12,1,1,1,5,68,25,1,681767
8,2,9,72,2,1,2,0,67,72,2,3252470
1,2,3,4,1,1,2,3,39,18,1,1135842
2,2,3,37,1,1,2,5,1,37,1,2215236
1,2,4,37,4,1,2,4,1,29,1,1670860
9,2,9,72,2,1,2,0,68,72,2,3259210
1,1,3,34,1,1,1,5,1,37,2,2129056
1,2,3,48,1,1,2,7,1,36,1,2892084
1,1,1,36,1,1,2,2,1,36,1,2086150
1,1,2,17,1,1,2,3,1,39,1,1020354
2,2,3,45,1,1,1,5,2,45,1,2578315
2,1,3,48,1,2,2,7,2,48,1,2913625
1,2,1,42,1,1,2,2,1,42,1,2489602
1,2,2,17,1,1,2,3,1,17,1,1103459
1,1,2,36,1,2,2,2,1,36,4,1958026
1,2,1,34,1,1,2,2,1,34,1,1815207
9,2,1,25,1,1,2,1,68,44,1,1439947
9,1,3,24,1,1,2,5,68,42,1,1402965
1,1,9,48,3,1,2,7,1,303,3,2848372
9,1,3,37,1,1,2,5,68,37,1,2133423
4,1,1,25,2,1,2,1,68,72,2,1424511
2,1,3,37,1,1,1,5,2,37,1,2192624
1,1,3,1,1,1,2,6,1,1,5,35451
1,1,1,28,1,1,2,1,1,25,1,1457189
6,1,4,39,1,2,1,9,45,127,1,258282
1,1,2,39,1,1,2,3,1,224,1,2287037
1,1,3,12,1,1,2,5,62,12,1,658956
2,1,3,1,1,1,2,6,2,1,1,37310
9,2,2,39,1,1,2,3,68,54,1,2296503
8,1,2,17,1,1,2,3,1,17,1,1031215
9,1,4,4,1,1,2,8,68,206,1,88147
9,1,4,17,3,1,2,9,68,312,3,328903
1,1,1,42,1,1,2,2,1,6,1,2463613
2,2,4,6,1,1,1,9,2,6,1,507796
9,2,4,32,1,1,2,8,68,53,1,1757137
1,1,3,6,1,1,2,7,1,13,1,147972
3,2,4,25,1,1,1,8,17,4,1,94292
1,1,2,39,1,1,2,3,1,39,1,2302345
1,1,4,8,1,1,2,8,1,6,1,564946
1,1,2,49,4,1,2,3,1,26,1,1480405
1,2,3,24,1,1,2,5,1,24,1,1387067
9,2,4,6,1,1,2,9,68,6,1,209646
1,2,1,42,1,1,2,2,1,42,1,2479212
1,1,4,41,1,1,2,9,1,35,5,2387725
1,2,3,47,1,1,2,6,1,17,1,2673686
1,1,3,5,1,1,2,7,1,5,1,135181
8,2,4,6,3,1,2,9,67,456,1,274078
1,1,2,18,1,1,2,3,63,18,1,1165428
9,2,1,48,1,2,2,7,68,18,1,2899527
9,2,4,6,1,1,2,9,68,6,1,407584
1,1,3,13,1,1,2,5,1,13,1,929255
4,1,9,72,2,2,1,0,67,72,2,3249449
3,1,3,48,1,1,1,7,67,48,6,2840197
1,1,9,45,1,2,2,5,1,37,1,2593402
8,2,2,6,1,1,2,9,67,226,1,266997
1,1,3,48,1,2,2,7,1,48,1,2696906
1,2,3,48,1,1,2,7,1,48,1,2820030
1,2,3,13,1,1,1,5,1,45,1,948659
1,2,2,46,1,1,2,4,1,46,1,2621340
1,1,9,23,1,1,2,1,1,25,1,1340754
1,1,4,4,1,1,2,8,1,338,1,121483
1,2,3,51,1,1,2,5,1,36,1,3044360
9,2,4,6,1,2,2,9,68,6,1,366670
1,1,1,50,1,1,2,1,1,25,1,2993950
1,2,3,13,1,1,2,5,1,45,1,944279
1,2,3,12,1,1,2,5,1,36,1,846185
1,1,4,37,1,1,2,5,1,39,1,2150468
1,2,3,48,1,1,2,7,1,169,1,2939819
9,2,3,48,1,1,2,7,68,48,1,2777576
1,1,1,36,1,1,1,2,1,36,1,1913599
6,2,2,17,1,1,2,3,67,54,1,1005976
1,1,2,18,1,1,1,3,1,18,1,1160581
9,2,4,6,2,1,2,9,1,6,1,228126
1,1,2,19,1,1,1,4,1,19,1,1178597
2,1,3,48,1,1,2,5,2,13,1,938001
1,2,3,13,1,2,2,5,1,13,1,929458
8,2,1,36,1,1,2,2,67,36,1,2080345
2,1,3,48,1,1,2,7,2,48,1,2870706
1,1,2,17,1,1,2,3,1,157,1,1056619
1,1,4,48,1,1,2,7,1,215,8,2928135
1,2,2,39,1,2,2,3,1,39,1,2325897
1,2,3,34,1,1,2,5,1,6,1,862052
1,2,2,29,1,1,2,4,1,29,1,1696587
1,2,3,48,1,2,2,7,1,11,1,2720135
2,2,3,37,1,1,2,5,2,37,1,2152876
1,2,3,12,1,1,2,5,1,18,1,696477
1,1,1,24,3,1,2,5,1,44,1,1351000
8,1,9,72,2,1,1,0,67,72,2,3247197
1,1,1,9,1,1,2,1,1,9,1,618565
1,2,1,31,1,1,2,2,1,42,1,2515750
9,1,3,48,1,1,2,7,68,48,1,2890701
1,1,3,21,1,1,2,6,1,21,1,1250261
1,2,2,39,1,1,2,3,1,39,1,2323143
6,1,2,55,1,1,2,3,44,55,1,3213063
6,1,4,6,1,1,2,9,57,6,1,506301
1,1,2,26,1,1,1,3,1,26,8,1503613
1,2,1,29,1,1,2,2,1,34,1,1883119
9,2,4,53,1,2,2,9,68,53,1,3138434
1,1,3,5,1,1,2,7,1,5,1,143718
2,1,2,26,1,2,2,3,2,26,1,1530039
3,2,3,51,1,1,2,5,8,36,1,3062019
1,1,3,21,1,1,2,6,1,21,1,1273269
8,1,4,6,1,1,2,9,67,6,1,501840
5,2,2,55,1,1,2,3,1,55,1,3219249
1,2,3,34,1,1,2,6,1,47,6,7379
2,1,4,8,1,1,2,8,29,210,1,592713
2,1,2,26,1,1,2,3,6,26,1,1568526
1,1,4,6,1,1,2,9,1,6,1,276571
1,1,4,53,1,1,1,9,1,53,1,3106899
1,2,2,26,1,1,2,3,1,26,1,1496875
1,1,4,4,1,1,2,8,1,36,1,80819
1,1,3,24,1,1,2,5,1,207,1,1364399
1,2,2,55,1,1,1,3,1,56,1,3229575
1,2,3,1,2,1,2,6,1,28,1,48459
9,1,3,13,1,1,2,5,68,36,1,875799
1,2,3,22,1,1,2,7,1,22,1,1303496
1,1,1,33,1,1,2,1,1,128,1,1789320
6,1,1,36,1,1,2,2,43,41,1,1960204
1,1,2,17,1,1,2,3,1,448,1,1055021
1,2,2,26,2,1,1,3,1,48,2,1493523
1,1,1,34,1,2,2,2,1,34,1,1874779
1,1,3,1,1,1,2,6,1,1,1,12878
1,1,1,42,1,1,2,2,1,42,1,2505825
1,1,2,6,1,1,2,9,1,6,1,469383
1,1,3,28,1,1,2,6,1,17,7,1634509
2,2,3,5,1,1,2,7,2,5,1,142318
1,1,2,17,1,1,1,3,1,17,1,1057710
9,2,3,48,1,1,1,7,68,48,6,2808637
1,1,2,55,1,1,2,3,1,55,1,3214953
1,1,3,24,1,1,2,5,1,54,1,1372379
1,1,3,37,1,1,2,5,46,36,1,2180842
1,2,1,25,1,1,2,1,1,34,1,1455625
1,2,4,6,1,1,2,9,1,48,1,294279
1,2,2,53,1,1,2,2,1,30,3,1858784
1,1,1,23,1,1,2,1,1,340,6,1331916
9,1,3,48,1,2,1,7,68,48,1,2875993
1,1,3,37,1,1,1,5,1,310,1,2149064
1,1,2,39,1,1,2,3,1,39,1,2268830
1,1,4,6,1,1,1,9,1,205,1,170979
9,2,4,6,1,1,2,9,68,17,1,314579
1,1,4,41,1,1,2,9,1,11,1,2386818
1,1,4,6,1,1,2,9,1,6,1,306427
1,1,3,1,1,1,1,6,1,21,1,4046
1,2,2,55,1,1,2,3,1,55,1,3192726
1,1,4,49,1,1,2,8,1,130,1,2963204
1,2,3,1,1,1,2,6,1,21,1,48894
4,1,2,17,2,1,2,3,1,17,1,986145
1,2,1,25,1,1,2,1,1,36,1,1437489
1,2,1,42,2,1,2,2,1,42,1,2525842
2,2,4,53,1,1,2,9,2,51,1,3148544
7,1,2,55,2,1,2,3,1,55,4,3213240
1,1,1,42,1,1,2,2,1,42,1,2464146
1,1,3,1,1,1,2,6,1,1,1,32700
1,2,2,55,1,1,2,3,1,55,1,3199279
9,1,3,54,1,1,2,5,1,39,1,3166451
9,1,3,48,1,1,2,7,68,13,1,2951220
1,1,3,45,1,1,2,5,1,42,1,2590589
1,2,1,42,1,1,2,2,1,51,1,2428583
1,1,1,36,1,1,2,2,1,36,1,2103775
1,1,2,39,1,1,2,3,1,39,1,2324348
6,1,4,6,1,1,2,9,43,6,1,226960
1,1,1,42,1,1,2,2,1,42,1,2440069
3,1,3,48,1,1,2,7,28,48,1,2740286
9,2,4,6,1,1,2,9,68,47,1,198503
1,2,3,13,1,2,2,5,1,13,1,922927
1,1,1,42,1,1,1,2,1,42,1,2459064
1,2,1,33,1,1,2,1,1,25,1,1790644
1,1,2,17,3,2,2,3,1,17,1,1108762
1,1,1,44,1,1,1,1,1,44,1,2559022
2,1,3,19,1,2,2,5,2,45,1,2609337
1,2,1,27,1,1,1,4,1,27,1,1577013
1,1,2,51,1,1,2,4,1,38,1,2219073
1,1,3,45,1,1,2,5,1,34,1,2607157
1,1,3,21,1,2,2,6,1,21,1,1239975
1,2,2,18,1,1,2,3,1,18,1,1156818
1,2,3,47,1,2,2,6,1,47,8,2654359
1,1,3,12,1,1,1,5,1,21,1,756818
1,2,3,51,1,1,2,5,1,36,1,3039860
1,2,2,53,3,1,2,4,1,19,1,1199310
9,2,4,6,1,1,2,9,68,6,1,423501
1,1,2,55,1,1,2,3,1,138,1,3186232
1,2,1,25,1,1,2,1,1,168,1,1428172
1,2,3,21,1,1,2,6,1,21,1,1275607
6,2,1,34,1,1,2,2,54,34,1,1814692
2,1,2,30,1,1,1,3,2,17,1,985825
2,1,2,17,1,1,2,3,2,17,1,1055891
1,2,3,48,1,1,2,7,14,48,1,2703674
1,2,2,39,1,1,1,3,1,39,1,2236560
2,1,1,33,1,1,2,1,2,13,1,1788287
1,2,2,39,1,1,1,3,1,39,1,2313058
1,2,3,51,1,1,2,5,1,51,1,3042030
1,1,4,6,3,1,2,9,1,6,1,442108
1,2,1,36,1,1,2,2,1,36,1,1933485
1,1,1,36,1,1,2,2,1,36,1,1941534
1,1,4,6,1,1,2,9,1,6,1,423076
1,2,2,29,1,1,2,4,1,29,1,1697189
2,1,3,26,1,1,2,5,2,12,5,697179
1,1,2,18,1,1,1,3,1,18,1,1146723
1,1,3,48,5,1,2,7,1,19,1,2742443
1,1,2,39,1,1,2,3,1,54,1,2307148
1,1,2,19,1,1,2,4,1,19,1,1204588
1,2,3,21,1,2,2,6,1,33,1,1258204
1,1,3,24,1,1,2,5,1,214,1,1381702
1,1,3,45,1,1,1,5,67,42,1,2584957
6,1,2,27,1,1,2,4,1,27,1,1624415
8,1,3,27,1,1,2,4,67,515,1,1588245
1,1,3,1,3,1,2,6,1,1,1,40700
1,1,3,12,1,1,2,5,1,37,1,834555
1,2,4,49,1,1,2,8,1,49,1,2973001
1,1,3,13,1,1,2,5,1,13,1,853699
1,2,1,9,1,1,2,1,1,36,5,637651
2,2,4,6,1,1,2,9,2,6,1,429117
8,2,2,5,1,1,2,3,67,18,1,1132055
9,2,4,6,1,1,2,9,68,32,1,508171
6,1,2,19,1,2,1,4,1,19,1,1197693
1,1,2,19,1,1,2,4,1,27,7,1203468
2,2,3,22,1,1,2,7,2,22,1,1322742
