RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID
1,2,4,53,1,1,1,9,1,27,1,3109661
1,1,2,20,1,1,1,4,1,20,1,1235682
1,2,4,6,1,1,2,9,1,4,1,265607
1,1,1,25,1,1,1,1,1,25,1,1407319
1,2,1,42,1,1,2,2,1,105,1,2430317
1,1,3,51,1,1,2,5,3,51,1,3030828
2,2,4,6,1,2,2,9,2,6,1,309570
9,1,4,6,1,1,2,9,68,6,1,274161
1,2,3,48,1,1,1,7,1,48,1,2897931
1,2,3,13,1,2,2,5,1,34,7,900107
1,1,2,29,1,1,1,4,1,29,1,1673719
2,1,1,36,1,2,1,2,1,36,1,2047560
1,2,2,17,1,1,1,3,1,17,1,1095963
1,2,2,27,1,1,2,4,1,27,1,1605872
8,2,4,8,1,1,2,8,67,8,1,577899
1,1,3,21,1,1,2,6,1,21,1,1246211
3,1,2,20,1,1,1,4,8,38,1,1222700
1,2,4,8,1,2,2,8,1,38,1,561882
1,1,3,45,1,1,2,5,1,45,1,2596841
2,1,1,36,1,1,1,2,2,36,1,1917071
8,1,1,36,1,1,2,2,67,36,1,1952343
1,1,2,27,1,1,2,4,1,27,1,1593963
1,2,1,36,1,1,2,2,1,12,1,1991103
9,2,3,47,3,1,2,6,68,24,1,2643074
1,2,1,36,1,1,2,2,1,36,1,2078193
9,2,3,40,1,2,2,7,68,40,1,2370949
1,1,1,42,1,1,2,2,1,42,1,2438578
1,1,2,39,1,1,1,3,1,51,1,2233263
2,2,2,47,1,1,2,3,2,18,1,1127575
1,2,4,53,1,1,2,9,1,53,1,3144061
1,2,2,39,1,2,1,3,1,39,1,2232817
6,1,2,29,1,1,2,4,44,29,2,1702505
1,1,1,36,1,1,1,2,1,36,1,2023819
1,2,3,37,1,1,2,5,1,37,1,2121399
1,2,3,48,1,2,2,7,1,13,1,2699804
1,2,1,36,1,1,2,2,1,36,1,2106653
1,1,3,12,1,1,1,5,1,36,1,650388
1,2,1,42,1,1,2,2,1,42,1,2433861
1,1,1,36,1,1,2,2,1,36,1,2098694
6,2,1,36,1,1,2,2,58,36,1,1993591
3,2,1,26,1,2,2,3,3,35,1,1571671
2,1,3,48,1,1,1,7,2,48,1,2943785
1,2,2,55,1,1,2,3,1,55,1,3233702
1,2,4,30,1,1,2,8,1,30,1,1731324
9,2,4,16,1,1,2,8,68,16,1,969304
1,1,1,42,1,1,2,2,1,42,1,2436394
1,1,1,42,1,1,2,2,1,42,1,2506097
1,1,1,34,1,1,2,2,1,34,1,1859287
1,2,1,42,1,1,2,2,1,42,1,2441137
1,2,2,18,3,1,2,3,37,120,5,1129810
1,1,2,20,1,1,2,4,1,17,1,1224989
9,1,4,8,1,1,2,8,68,8,1,554560
2,1,2,55,1,1,2,3,2,17,1,3181180
2,1,4,53,1,1,2,9,2,53,1,3101569
1,2,1,34,1,1,2,2,1,55,1,1820778
9,2,3,12,1,1,2,5,68,12,1,851354
1,2,3,12,1,1,1,5,1,36,1,703093
1,1,1,42,1,1,2,2,1,42,1,2442215
1,2,1,25,1,1,2,1,1,512,1,1420477
1,1,1,42,1,1,2,2,1,42,1,2443533
1,2,3,12,1,1,1,5,1,42,1,843490
1,1,2,18,1,1,2,3,1,18,1,1148998
2,2,1,36,1,1,2,2,2,36,1,1938724
1,2,3,47,1,1,2,6,1,26,1,2626238
7,2,4,51,1,1,2,5,60,51,1,3057110
3,1,4,6,1,1,2,9,16,6,1,486860
2,1,4,4,1,1,2,8,2,4,1,109128
1,1,3,5,1,1,2,7,1,5,1,157934
1,1,2,17,1,1,2,3,1,17,1,1026749
8,1,1,34,1,1,2,2,1,34,1,1835466
1,2,3,48,1,1,2,7,1,48,1,2920065
9,2,3,13,1,1,2,5,68,48,1,868023
1,1,2,26,1,1,2,3,1,26,1,1549564
9,2,4,6,1,1,2,9,68,39,1,521411
1,2,2,19,1,1,2,4,1,19,1,1191494
1,2,1,36,3,1,2,2,1,243,4,1982267
1,2,3,45,1,1,2,5,1,12,1,2582201
1,1,3,48,1,1,2,7,1,150,1,2823187
1,2,2,29,1,1,2,4,1,29,1,1696760
1,1,9,72,1,1,2,0,1,72,2,3249630
9,2,4,4,1,1,2,8,21,4,1,91382
2,1,3,45,1,2,2,5,2,45,7,2585152
1,2,3,48,1,1,2,7,1,48,1,2907789
1,1,3,51,3,1,2,5,1,134,5,3073183
1,1,3,21,1,1,2,6,1,29,1,1271627
1,2,2,17,4,1,2,3,1,17,1,995602
9,2,4,6,3,1,2,9,68,303,3,280887
1,2,1,36,1,1,1,2,1,36,1,1959438
2,2,3,22,1,1,2,7,2,22,1,1322799
1,2,3,1,1,1,2,6,1,39,1,24925
1,1,3,48,1,1,1,7,1,48,1,2881124
1,1,4,32,1,1,2,8,1,32,1,1762138
2,1,3,5,1,1,1,7,2,5,1,133786
6,2,4,4,1,1,1,8,1,25,1,82844
5,2,3,37,1,1,2,5,1,37,1,2197105
1,2,1,8,1,1,2,3,1,39,1,2260110
1,1,4,36,1,1,2,2,68,36,1,2059452
1,1,2,31,1,1,2,4,1,19,1,1746403
5,2,3,47,1,1,2,6,1,39,1,2686852
8,1,3,48,1,1,2,7,67,48,1,2937280
8,2,4,6,1,1,2,9,67,6,1,472163
1,1,3,51,1,1,1,5,1,48,1,3043827
1,1,4,18,1,1,2,3,6,18,1,1130763
1,1,1,25,1,1,2,1,1,25,1,1405992
1,1,4,47,1,1,2,6,1,5,1,2672560
1,2,2,17,1,1,2,3,1,17,1,1046122
3,1,4,35,2,1,2,8,3,35,1,1902680
1,1,2,17,1,1,2,3,67,17,1,994387
1,1,2,20,1,1,2,4,1,20,1,1229623
1,2,3,1,1,1,2,6,1,1,1,30826
9,1,4,35,1,1,2,8,68,35,1,1909785
9,1,3,12,1,1,2,5,68,12,1,759767
1,1,3,40,1,1,2,7,56,40,1,2365245
2,2,3,51,1,1,2,5,2,51,1,3075207
1,2,4,53,1,1,2,9,1,53,1,3097498
1,1,2,17,1,1,1,3,1,26,1,1085389
1,2,2,31,1,1,2,4,1,31,1,1748956
1,2,3,47,1,1,2,6,1,47,1,2641452
1,2,2,55,1,1,2,3,1,55,1,3211024
1,2,2,39,1,1,2,3,1,21,1,2236008
1,1,4,30,1,1,2,8,1,30,1,1724782
2,2,3,47,1,1,2,6,2,47,1,2627973
1,1,3,1,1,1,2,6,1,1,1,3488
3,2,3,48,1,1,2,7,2,48,1,2933897
1,2,4,4,4,1,2,8,1,27,1,100584
9,2,4,6,1,1,2,9,68,6,1,321393
9,1,3,37,1,1,1,5,68,37,1,2189795
8,2,1,34,1,1,2,2,67,34,1,1860062
2,2,3,12,1,1,2,5,2,12,1,676384
8,1,1,42,1,1,2,2,67,34,1,2443560
1,1,1,23,3,1,2,1,1,34,1,1338379
1,1,3,51,1,1,2,5,1,42,1,3071372
1,2,3,13,1,1,1,5,1,13,1,882282
1,2,2,27,1,2,2,4,1,421,1,1594303
1,1,2,17,1,1,2,3,1,26,1,996174
1,1,3,12,1,1,2,5,1,24,1,710719
1,2,3,24,1,1,2,5,1,36,1,847308
1,2,4,53,1,1,2,9,1,19,1,3158072
1,1,4,4,1,1,2,8,1,4,1,110617
9,1,1,36,1,1,2,2,68,36,1,2105351
1,2,1,36,3,1,2,2,1,501,8,2031443
8,1,3,22,1,1,2,7,1,48,1,1299898
1,2,3,12,1,1,1,5,1,9,1,711563
1,1,3,28,1,1,1,6,1,54,1,1651778
1,2,3,37,1,1,2,5,40,37,1,2188647
9,2,3,40,1,1,2,7,68,40,1,2349307
1,2,2,29,1,1,2,4,1,339,7,1665997
1,1,2,19,1,1,2,4,1,19,1,1203741
9,1,3,12,1,1,2,5,68,9,1,807647
1,2,1,34,1,1,2,2,1,34,1,1803045
1,1,3,12,1,1,2,5,1,47,1,776047
1,2,4,39,1,1,2,3,1,39,4,2308236
9,1,2,55,1,1,2,3,68,55,1,3230852
1,1,3,21,1,1,2,6,1,18,1,1275394
9,1,2,29,1,1,2,4,68,29,1,1676395
1,2,3,47,1,1,2,6,1,47,1,2646671
1,2,1,25,1,1,2,1,1,36,1,1416805
1,1,3,45,1,1,2,5,1,45,1,2585701
1,1,2,26,1,1,2,3,1,26,2,1526280
1,1,4,4,1,1,2,8,1,34,1,98688
1,2,3,22,1,1,1,7,1,22,1,1318088
1,2,2,26,1,1,1,3,1,26,1,1480177
1,1,4,4,1,1,2,8,1,17,1,121930
1,1,1,8,1,1,2,2,49,34,1,1839312
1,1,4,6,1,1,2,9,1,24,1,229477
1,2,4,6,1,2,2,9,1,6,1,282234
1,2,3,37,1,1,2,5,1,36,1,2170670
1,1,3,21,1,1,2,6,1,21,1,1243030
1,2,2,19,1,1,2,4,1,19,1,1193758
1,1,4,6,1,1,2,9,1,6,1,421005
5,2,2,17,1,1,2,3,1,17,1,1096975
4,1,1,33,1,1,2,1,1,33,1,1785216
1,2,1,36,1,1,2,2,1,53,1,2042660
1,1,3,24,1,1,2,5,1,55,1,1368170
1,2,2,39,1,1,2,3,1,39,1,2295794
1,1,1,36,1,1,2,2,1,36,1,1992614
1,1,4,6,1,1,2,9,1,6,1,332598
1,1,2,27,1,1,2,4,1,6,1,1599619
1,2,1,36,4,1,2,2,1,36,1,2022910
1,2,2,17,1,1,1,3,1,17,1,1017525
1,1,3,22,1,1,2,7,1,22,1,1321121
9,1,2,17,1,1,2,3,68,4,1,1006848
1,2,2,18,1,1,2,3,1,18,1,1151058
1,1,4,41,1,1,2,9,1,41,1,2388158
1,1,3,12,1,1,2,5,1,12,1,752505
8,1,4,6,1,1,1,9,67,6,1,523297
1,1,3,12,1,1,2,5,1,12,1,795434
8,1,1,25,1,1,2,1,67,25,1,1430004
2,2,1,48,1,1,2,7,2,18,1,2760159
2,2,3,24,1,1,2,5,2,45,1,1354021
9,2,3,12,1,1,2,5,68,36,7,809241
1,1,4,31,1,1,2,9,1,51,1,358900
7,2,3,13,1,1,2,5,2,13,1,925471
1,1,4,4,1,1,2,8,1,4,1,91009
1,2,4,35,1,1,1,8,1,35,1,1905240
1,2,3,51,1,1,2,5,1,39,1,3003671
2,1,3,24,1,1,2,5,2,24,1,1387382
6,1,1,42,1,1,2,2,38,12,1,2446649
1,1,2,20,1,1,2,4,1,20,1,1222424
1,2,4,53,1,1,1,9,1,53,4,3127110
1,2,2,39,1,1,2,3,1,48,1,2233076
1,1,1,36,1,1,2,2,1,36,1,1933643
1,1,3,37,1,1,2,5,1,51,1,2121792
1,1,1,40,1,1,1,1,1,25,1,1442528
1,1,2,29,1,1,2,4,1,20,1,1724436
1,2,4,12,1,1,2,5,1,9,1,788556
1,2,2,39,1,1,2,3,1,39,1,2291570
1,2,4,6,1,1,2,9,1,327,1,363815
1,2,4,49,1,1,2,8,1,22,1,2964879
1,2,4,25,1,1,1,1,1,25,1,1456223
1,2,3,19,1,1,2,5,1,48,1,783353
1,2,3,48,1,1,2,7,41,39,1,2835257
9,2,4,4,1,1,2,8,68,4,1,65453
1,2,4,35,1,1,2,8,1,6,1,1898066
1,2,2,19,1,1,2,4,1,19,1,1180596
1,1,3,27,1,1,2,5,1,42,1,3017530
1,2,3,47,1,1,2,6,1,47,1,2635134
8,1,4,6,1,1,2,9,67,6,1,304085
1,1,2,19,1,1,2,4,1,19,1,1185349
1,1,3,1,1,1,2,6,1,1,1,36801
9,2,3,51,1,1,2,5,68,51,1,3018155
1,2,4,12,1,1,1,5,1,17,1,763342
2,1,3,1,1,1,2,6,2,1,1,34452
1,2,1,33,1,1,2,1,1,25,1,1785398
1,1,2,38,1,1,2,4,1,38,1,2218437
1,2,3,37,3,1,2,5,1,37,1,2172776
1,1,3,48,3,1,2,7,1,48,1,2758077
1,2,1,9,1,1,2,1,1,9,8,620031
1,2,4,35,1,1,2,8,1,17,1,1893356
9,1,4,49,1,1,2,8,68,49,1,2965400
9,2,1,25,1,1,2,1,68,25,1,1405624
2,2,3,22,1,1,2,7,2,22,1,1327478
1,2,2,18,1,1,2,3,1,39,1,1138461
1,2,2,29,1,1,1,4,1,29,1,1670215
1,1,3,1,1,2,2,6,1,1,1,18049
1,1,4,35,1,1,2,8,1,48,1,1896590
1,2,2,55,1,1,2,3,1,55,1,3234463
1,2,3,30,5,1,2,7,1,28,1,1325900
1,2,3,37,1,1,1,5,1,37,1,2115793
1,1,4,6,1,1,2,9,1,6,1,424043
1,2,3,48,1,1,1,7,1,27,1,2792933
1,2,1,34,1,1,2,2,1,34,1,1828137
6,1,4,6,1,1,2,9,43,48,1,520358
9,2,2,26,1,1,2,3,68,26,1,1565652
2,2,3,45,1,1,2,5,2,45,1,2609623
1,2,3,22,1,1,2,7,1,22,1,1305605
1,1,2,20,1,1,2,4,1,20,1,1233044
1,2,3,24,1,1,2,5,1,42,1,1394983
2,1,3,47,1,1,1,6,1,47,1,2626145
1,1,1,39,1,1,2,2,1,36,1,2083165
1,1,2,29,1,2,2,4,1,29,1,1722427
1,2,4,53,1,1,2,9,1,20,5,3110549
1,1,1,36,1,1,2,2,1,24,1,1940731
1,1,4,2,1,1,2,8,1,32,1,1757330
1,2,4,6,1,1,2,9,1,55,1,277423
1,2,4,16,1,1,2,8,27,16,1,968482
1,2,3,51,1,1,2,5,1,51,1,3006862
8,1,3,22,1,1,2,7,67,22,1,1322617
2,2,3,51,1,1,2,5,2,51,1,3051796
9,2,3,48,1,1,2,7,68,48,1,2744880
8,1,9,72,2,1,2,0,67,72,2,3247207
1,1,2,27,4,1,2,4,1,27,1,1609539
1,1,3,24,1,1,2,5,1,24,1,1365769
2,2,3,51,1,1,2,5,2,51,1,3078731
1,2,4,6,1,1,2,9,1,13,1,382022
1,2,2,26,1,1,1,3,1,26,1,1541191
1,2,1,9,1,1,2,1,1,9,1,639195
1,2,1,34,1,1,1,2,1,10,1,1874946
8,1,3,48,1,1,1,7,67,48,1,2716376
2,2,1,36,1,1,2,2,59,36,1,1990858
1,1,4,41,1,1,2,9,1,41,1,2413294
1,2,2,18,1,1,1,3,1,18,1,1112032
1,2,3,48,1,1,2,7,1,165,1,2846176
2,2,1,34,1,1,2,2,2,36,1,1869453
1,2,2,29,1,1,2,4,1,29,1,1684885
9,1,1,42,1,1,2,2,68,42,1,2548631
9,2,1,34,4,1,2,2,68,34,1,1878476
1,2,1,16,1,1,2,2,1,36,1,2057181
1,1,2,26,1,1,2,3,1,26,1,1565092
1,1,3,12,1,1,2,5,1,33,1,840378
1,1,1,25,1,1,2,1,1,25,1,1436904
2,1,3,45,1,1,2,5,2,45,1,2587891
1,1,1,33,1,1,2,1,1,25,1,1784672
1,2,1,23,1,2,2,1,1,23,1,1336028
1,2,3,17,1,1,2,3,1,19,1,1072849
8,2,3,12,1,1,2,5,67,12,1,789240
1,2,4,16,1,1,2,8,1,16,3,967087
5,1,3,48,1,2,2,7,1,26,1,2793957
9,1,9,6,1,1,2,9,68,6,1,224440
1,2,1,32,1,1,2,2,1,42,1,2534878
2,1,2,18,1,1,2,3,2,18,1,1164408
4,2,4,6,1,1,2,9,48,6,1,371191
1,2,2,39,1,1,2,3,30,39,1,2303053
1,1,1,36,1,1,1,2,1,36,1,1917346
1,1,1,8,1,1,2,8,1,19,1,588684
1,2,3,48,1,1,1,7,1,18,1,2834067
1,1,3,5,1,1,1,7,1,5,1,156242
1,2,2,39,1,1,2,3,1,39,1,2319495
2,2,1,42,1,1,2,2,2,42,1,2479868
1,2,2,20,1,1,2,4,1,6,1,1238041
1,2,3,51,1,1,1,5,1,36,1,2999935
1,1,2,18,1,1,2,3,1,18,1,1141936
1,2,4,49,1,1,2,8,1,34,1,2977402
9,2,1,25,1,1,2,1,68,25,1,1431245
1,2,4,49,2,1,1,8,1,35,1,2984356
1,1,4,41,1,1,2,9,7,41,1,2393143
1,2,3,13,1,1,2,5,1,13,1,946241
1,1,3,48,1,1,2,7,1,26,1,2863621
1,2,4,49,1,1,2,8,1,49,1,2970856
1,2,3,51,1,1,1,5,1,15,1,3030457
1,2,9,72,2,2,1,0,1,72,2,3246141
1,2,2,39,1,1,2,3,1,39,1,2232145
1,1,3,50,1,1,2,6,1,1,1,465
1,1,4,16,1,1,2,8,1,6,1,970938
1,2,2,55,1,1,2,3,1,55,1,3234333
1,1,9,55,1,1,1,3,1,27,5,3180809
6,2,1,33,1,1,2,1,43,9,1,1784678
1,2,3,45,1,1,2,5,1,37,1,2589228
1,2,2,19,1,1,1,4,1,316,2,1195941
9,1,4,6,1,1,2,9,68,6,1,262266
2,1,4,41,1,1,2,9,1,55,1,2383718
1,1,4,4,1,1,1,8,1,48,1,59794
1,1,4,6,1,1,2,9,1,6,1,487152
1,2,2,17,1,1,2,3,1,17,1,1058687
2,1,3,22,1,1,2,7,2,22,1,1284837
1,1,1,36,1,1,1,2,1,36,1,1936330
5,1,4,6,1,1,2,9,67,6,1,348959
8,1,2,39,1,1,2,3,67,39,1,2228051
9,2,3,48,3,2,2,7,68,245,4,2720299
1,1,1,33,2,1,2,1,1,25,1,1796486
3,1,4,32,1,1,1,8,28,32,1,1760515
1,2,1,36,1,1,2,2,1,440,1,2012282
6,2,4,6,1,1,1,9,57,6,1,498478
2,1,2,17,1,1,1,3,2,17,1,985085
1,1,2,18,1,1,2,3,1,18,1,1176150
3,1,4,32,1,1,2,8,5,32,1,1755384
1,1,2,39,1,1,2,3,34,39,5,2272626
1,2,2,55,1,1,2,3,1,55,1,3200605
1,2,3,45,1,1,1,5,1,26,1,2603216
1,2,4,6,1,1,2,9,1,29,1,334173
1,2,1,36,1,1,2,2,1,36,1,2044652
1,2,1,34,1,1,2,2,1,34,1,1831689
1,1,4,32,3,1,2,8,31,9,1,1775668
9,2,1,42,1,1,2,2,1,42,1,2433645
1,2,4,8,1,1,1,8,1,17,1,577613
1,2,2,29,1,1,2,4,1,29,1,1699086
1,1,2,27,1,1,2,4,1,27,1,1607858
9,2,4,6,1,1,2,9,68,6,1,509251
1,2,1,36,1,1,2,2,1,34,1,2096305
1,1,4,41,1,1,2,9,1,41,1,2418059
2,1,3,28,1,1,1,6,2,17,1,1650155
1,2,1,36,1,1,2,2,1,36,1,1937972
1,2,3,1,1,1,1,6,1,134,1,22615
1,2,3,47,1,1,1,6,1,55,1,2691331
1,2,1,34,1,1,2,2,1,42,1,1872440
1,1,3,12,1,1,2,5,1,12,1,691255
1,2,4,6,1,2,1,9,1,6,6,159496
1,1,4,45,1,1,2,5,1,42,1,2575731
2,2,3,37,1,1,2,5,2,37,1,2207027
1,2,3,13,1,1,2,5,1,51,1,926219
1,1,2,39,1,1,2,3,1,39,1,2255219
1,2,2,27,1,1,2,4,1,27,1,1626160
9,1,1,9,1,1,2,1,68,39,1,635101
1,2,4,4,1,1,2,8,1,442,1,77207
1,1,2,31,1,1,2,4,1,6,1,1737187
1,2,4,6,1,1,1,9,1,48,1,439061
2,1,3,13,1,1,2,5,2,1,1,906999
1,2,3,12,1,1,2,5,1,12,1,835784
1,1,4,15,1,1,2,9,1,12,1,952878
6,2,4,49,1,1,2,8,43,6,1,2968484
1,2,3,47,1,1,1,6,1,47,1,2659723
9,1,2,18,1,1,2,3,68,48,1,1151230
1,1,2,26,1,1,2,3,1,26,1,1547494
1,2,1,42,1,1,2,2,1,42,1,2446704
9,1,2,17,3,1,1,3,68,316,3,1074065
1,2,4,49,1,1,2,8,1,32,1,2985311
1,1,3,54,1,1,2,6,1,324,1,1656915
1,1,4,49,1,1,2,8,1,49,1,2980384
8,2,3,37,1,1,2,5,67,13,1,2125253
1,2,4,21,1,1,2,9,1,32,1,428072
2,2,3,48,1,1,2,7,2,48,1,2835808
1,2,2,48,1,1,2,7,1,24,7,2916270
1,1,2,38,1,1,2,4,1,38,1,2217979
1,1,1,42,1,1,2,2,1,42,1,2476975
9,2,4,15,2,1,2,9,68,212,1,959675
1,1,3,40,1,1,1,7,1,12,1,2377667
1,1,4,6,1,1,2,9,1,6,1,533318
1,2,1,45,1,1,2,2,1,42,1,2503890
1,2,2,39,1,1,2,3,1,39,1,2293355
1,1,3,51,1,1,1,5,1,51,1,3077959
9,1,2,26,1,1,2,3,68,26,1,1478262
1,1,1,36,1,1,2,2,1,36,1,1923599
1,1,4,6,1,1,1,9,1,6,1,343094
6,2,4,6,1,1,2,9,57,6,1,464640
1,1,2,29,1,1,2,4,1,29,1,1693724
8,1,4,6,1,1,2,9,67,6,1,249610
8,1,4,35,1,1,2,8,67,35,1,1904853
1,1,1,34,1,1,2,2,1,34,1,1803607
1,2,4,4,1,1,1,8,1,26,1,56246
9,2,1,36,1,1,2,2,68,36,1,2098204
1,2,4,53,1,1,2,9,1,53,1,3110039
1,2,4,6,1,1,2,9,1,6,1,312052
1,1,3,13,5,2,1,5,1,13,1,938803
9,1,1,34,1,1,1,2,68,34,1,1818758
1,1,4,4,1,2,2,8,1,4,1,101473
1,2,2,39,1,1,2,3,1,39,1,2297255
1,2,4,6,1,2,2,9,1,9,1,521033
1,1,1,36,1,1,2,2,1,36,1,2007210
9,1,4,53,1,1,2,9,68,41,1,3116223
1,1,9,27,1,1,2,4,1,27,1,1596134
1,1,4,53,1,1,2,9,1,53,1,3115915
1,2,1,42,1,1,2,2,1,42,1,2532917
1,1,1,27,1,1,2,2,1,42,1,2468452
1,1,1,34,1,1,2,2,1,42,1,1851754
1,1,3,13,1,1,2,5,1,13,1,888630
1,1,4,6,1,1,2,9,1,6,1,434570
8,2,3,48,1,1,2,7,67,48,1,2868939
1,2,2,31,1,1,2,4,1,31,1,1753480
2,1,2,36,1,1,1,2,2,36,1,2040869
1,2,2,27,1,1,2,4,1,27,1,1615231
1,1,4,8,1,2,2,8,1,8,1,553838
7,2,3,24,1,1,2,5,1,24,1,1387608
1,2,4,8,1,1,2,8,1,8,1,582258
1,2,2,18,1,1,2,3,1,18,1,1171929
1,1,3,37,1,1,1,5,1,26,1,2190711
1,1,1,34,1,1,2,2,1,25,1,1850158
1,1,2,18,1,1,2,3,1,18,1,1115370
1,1,2,39,1,1,2,3,1,39,1,2288402
1,1,2,55,1,1,2,3,1,27,1,3230966
8,1,4,6,1,1,2,9,67,6,1,269882
1,2,9,6,1,1,2,9,1,55,1,414445
2,1,1,36,1,1,2,2,2,36,1,2067624
2,2,2,39,1,1,2,3,2,39,1,2276033
1,2,3,1,1,1,2,6,1,39,1,43916
4,1,3,48,1,1,1,7,1,22,1,2697894
1,1,4,6,1,1,2,9,1,6,1,485151
1,1,3,40,1,1,2,7,1,40,6,2358520
1,1,1,36,1,1,2,2,1,36,8,2013362
1,1,4,8,1,1,2,8,1,8,1,569540
1,1,3,48,1,1,1,7,1,48,1,2910039
6,2,1,50,1,1,2,1,48,8,1,2991666
1,1,1,23,1,1,2,1,1,23,1,1337375
9,1,1,36,2,1,2,2,68,72,2,2047440
1,2,1,36,1,1,2,2,1,36,1,2085051
2,2,4,37,1,1,1,9,53,5,1,301725
8,1,4,6,1,1,2,9,67,6,1,351211
1,1,2,27,1,1,2,4,1,38,1,1578948
1,2,4,6,1,1,2,9,1,41,1,219428
1,1,2,10,1,1,2,4,1,27,1,1590261
1,2,2,39,1,1,2,3,1,21,6,2236964
1,1,3,13,1,1,2,5,1,13,1,862903
8,2,4,6,1,1,2,9,67,6,1,466684
5,1,4,6,1,1,2,9,29,6,1,406951
1,1,4,6,1,1,2,9,1,6,1,348510
6,1,4,6,1,1,2,9,57,6,2,469576
1,1,1,50,5,1,2,1,1,33,1,2992751
2,2,3,13,1,1,2,5,2,13,1,930863
2,2,3,37,2,1,2,5,2,37,1,2133836
9,2,3,48,1,1,2,7,68,48,1,2776474
9,1,3,48,1,1,2,7,68,48,1,2876759
1,1,4,4,1,1,2,8,1,109,6,102225
1,1,4,8,1,1,1,8,1,39,4,581172
1,2,4,48,1,1,2,7,1,48,1,2859654
1,2,3,48,3,1,2,7,1,48,1,2724117
1,2,1,34,1,1,2,2,1,36,1,1870263
1,2,3,12,1,1,2,5,1,25,1,756806
1,2,3,12,1,1,2,5,1,12,1,700279
1,1,1,42,1,1,2,2,1,42,1,2460955
1,2,1,34,1,1,1,2,9,34,1,1863249
1,2,1,25,1,1,2,1,1,149,1,1416256
1,2,2,27,1,1,2,4,1,39,1,1598708
1,2,2,17,1,1,2,3,1,17,1,1002213
1,1,2,19,1,1,2,4,1,19,1,1205340
1,1,3,47,1,1,2,6,1,47,1,2672009
5,1,1,25,1,1,2,1,1,25,1,1440925
1,2,1,36,1,1,2,2,1,4,1,2029542
1,1,4,53,1,1,2,9,1,36,1,3130148
1,1,3,12,1,1,2,5,1,12,1,668379
1,1,3,47,1,1,2,6,1,47,1,2655521
1,2,3,47,1,1,2,6,1,508,1,2675524
1,1,2,26,1,1,2,3,1,26,1,1483567
1,1,2,20,1,2,2,4,1,20,1,1236032
1,1,4,6,1,1,1,9,1,10,1,538441
1,2,3,51,1,1,2,5,1,51,1,3017403
1,2,2,27,1,1,2,4,1,38,1,1586810
9,1,4,6,1,1,2,9,68,6,1,380099
1,1,4,16,1,1,2,8,1,16,8,964577
1,1,2,29,1,1,2,4,1,29,1,1717476
1,2,1,34,1,1,2,2,1,36,1,1844476
1,2,1,36,1,1,2,2,1,36,1,2098414
1,2,3,37,1,1,2,5,1,37,1,2141350
1,1,3,48,1,1,2,7,1,44,1,2855086
1,2,2,55,1,1,2,3,1,55,1,3210719
1,1,2,39,1,1,2,3,1,39,6,2296701
1,1,4,49,1,1,2,8,1,34,1,2989212
8,1,2,39,1,1,2,3,67,39,1,2334430
1,2,4,6,1,1,1,9,1,213,1,164293
1,1,2,17,1,1,2,3,1,18,1,1037080
1,1,2,26,1,1,2,3,1,26,1,1500156
8,1,4,72,2,1,1,9,67,72,2,435831
2,1,3,13,1,1,2,5,2,13,1,947314
2,2,3,51,1,1,2,5,2,51,1,3041872
1,2,4,49,1,1,2,8,1,49,1,2971476
1,1,3,1,1,1,2,6,1,1,1,37905
9,1,3,48,1,2,2,7,23,48,1,2754065
6,2,4,6,1,1,2,9,43,6,1,188812
1,1,2,26,1,1,2,3,1,26,1,1504233
2,1,3,1,1,1,2,6,2,1,1,38430
1,1,1,34,1,1,2,2,1,34,1,1826713
1,2,3,48,1,1,2,7,1,23,1,2863997
1,2,1,42,1,1,2,2,1,42,1,2433207
1,2,4,6,1,1,2,9,1,53,1,543580
1,2,3,13,1,1,2,5,1,13,1,871094
1,1,2,55,3,1,2,3,1,55,1,3191467
1,2,1,36,1,1,2,2,1,36,1,1958583
1,2,9,47,1,1,2,6,1,47,1,2665972
1,2,1,42,1,1,2,2,1,42,1,2454070
1,2,3,37,1,1,2,5,1,37,1,2176758
1,2,3,48,1,1,2,7,1,48,1,2818795
1,2,2,17,1,1,2,3,1,17,1,1048991
1,2,2,39,1,1,2,3,1,39,1,2243605
8,1,4,8,3,1,2,8,67,246,1,558525
1,2,3,21,1,1,1,6,1,21,1,1268833
1,2,3,47,1,1,2,6,1,36,1,2642971
2,1,2,29,1,1,2,4,2,29,1,1662955
1,2,3,37,1,1,2,5,1,36,1,2183595
1,2,1,23,1,1,2,1,1,44,1,2556535
1,2,2,39,1,1,2,3,1,42,1,2255403
1,1,1,54,3,1,1,5,1,54,1,3171571
4,1,3,21,1,1,1,6,67,21,1,1276903
1,2,3,51,1,1,2,5,1,8,1,3058812
1,2,3,48,1,1,2,7,1,6,1,2831877
1,2,3,1,4,1,1,6,1,1,1,31080
1,1,3,51,1,1,2,5,1,51,3,3002466
1,1,2,55,1,1,2,3,1,55,1,3203678
1,1,3,12,1,1,2,5,1,42,1,756203
1,2,3,1,1,1,2,6,1,1,1,4208
1,1,3,12,1,1,2,5,1,36,1,790025
1,1,3,21,1,1,2,6,5,21,1,1244366
1,1,4,41,1,1,2,9,1,41,1,2403426
2,2,3,46,1,1,2,7,2,22,1,1318442
2,1,1,42,1,1,2,2,2,42,1,2495002
