RAC1P,SEX,REGION,ST,CIT,NATIVITY,DIS,DIVISION,RAC2P,POBP,WAOB,ID,REGION_dirty,ST_dirty,CIT_dirty,NATIVITY_dirty,RAC1P_dirty,RAC2P_dirty,POBP_dirty,WAOB_dirty
1,1,1,42,1,1,1,2,1,42,1,2500233,,,,,,,,
8,2,2,20,1,1,2,4,67,32,1,1220132,,,,,,,,
9,1,3,37,1,1,2,5,68,42,1,2214769,,,,,5,,,
1,1,4,53,1,1,2,9,1,53,1,3092949,,,,,,,,
1,2,1,34,1,1,2,2,1,34,1,1879693,,,,,,,,
1,2,4,41,1,1,2,9,1,41,1,2404566,,,,,,,,
1,2,3,13,1,1,2,5,1,13,1,923216,,38,,,,,,
2,2,4,32,3,1,2,8,2,301,7,1780055,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,189444,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,420724,,,,,,,,
1,1,2,39,1,1,2,3,1,42,1,2282851,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3235496,,,,,,,447,
1,1,3,21,1,1,2,6,1,21,1,1278946,,,,,,,,
1,1,4,53,1,1,1,9,1,53,1,3083736,,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1137234,,,,,,,,
9,2,1,23,1,1,2,1,68,23,1,1336880,,,,,,26,,
1,2,3,10,1,1,2,5,1,48,1,643330,,,,,,,,
2,1,2,17,1,1,2,3,2,26,1,1080181,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2474147,,,,,,,,
1,2,4,8,1,1,2,8,1,16,1,593385,,,,,,,,
1,2,1,42,1,1,1,2,1,42,1,2470905,,,,,,,,
1,2,3,28,1,1,2,6,1,28,1,1641906,,,,,,,,
1,2,3,24,1,1,1,5,1,24,1,1366793,,,,,,,,
1,2,3,51,1,1,2,5,1,25,1,3049719,,,,,,47,,
9,2,9,72,2,1,1,0,68,72,2,3245545,,,,,,,,
2,1,3,1,1,1,2,6,2,1,1,44629,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1067199,,,,,,,,
1,2,1,25,1,1,2,1,1,25,1,1436129,,,,,,,,
8,1,1,34,1,1,2,2,67,36,1,1884223,,,,,,,,
1,2,3,13,1,1,2,5,1,13,1,874418,,,,,,,,
6,1,1,34,1,1,2,2,38,18,1,1833738,,,,,,,,
1,1,3,54,1,1,1,5,1,54,1,3176466,,,,,,,,
1,2,1,34,1,1,2,2,1,34,1,1806515,,,,,9,,,
1,1,1,42,1,1,1,2,1,42,1,2539305,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2047833,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2720760,,,5,,,,,
1,2,1,9,1,1,2,1,1,9,1,607087,,,,,2,,,
8,2,3,47,1,1,2,6,67,47,1,2658489,,,,,,,158,
1,1,4,8,1,1,2,8,1,27,1,557213,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3198477,,,,,,6,,
1,1,1,34,1,1,2,2,1,42,1,1845222,,,,,,,,
2,2,2,18,1,1,2,3,2,18,1,1121514,,,,,,,,
1,1,2,29,1,1,2,4,1,6,1,1704980,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2302867,,,,,,,,
1,1,2,26,1,1,1,3,1,35,1,1552217,,23,,,,,,
1,2,3,12,1,1,2,5,1,25,1,777015,,,,,,,,
9,1,4,6,1,1,2,9,68,8,1,370550,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1137069,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,371908,,,,,,,,
1,2,2,18,1,1,1,3,1,18,1,1110278,,,,,,17,,
1,1,1,36,1,1,2,2,1,36,1,2027319,,,,,,,,
9,1,3,47,1,1,2,6,68,47,1,2633768,,,,,,,,
1,2,3,54,1,1,1,5,1,54,1,3170156,,,,,,,,
1,1,2,29,1,1,2,4,1,44,1,1722367,4,,,,,,,
1,1,4,8,1,1,2,8,1,8,1,587551,,,,,,,,
1,2,3,1,1,1,2,6,1,1,1,23412,,,,,,,,
2,2,4,6,1,1,1,9,2,22,1,404403,,,,,,,,
3,1,3,40,1,1,2,7,5,40,1,2366227,,,,,,,,
1,1,2,20,1,1,2,4,1,40,1,1228117,,,,,,,,
1,1,2,20,1,1,1,4,1,20,1,1227160,,,,,,,,
6,2,4,53,1,1,2,9,45,27,1,3158678,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,994926,,39,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2824365,,,,,,,407,
1,2,1,36,1,1,2,2,1,36,1,2012917,,,,,,,,
1,1,2,39,1,1,1,3,1,39,1,2232527,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1572977,,,,,,,,
6,1,3,24,1,1,2,5,45,24,1,1345987,,,,,,,,
1,1,2,17,1,1,1,3,1,19,1,1078081,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2291310,,,,,,,,3
1,2,1,25,1,1,2,1,1,25,1,1474633,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2846894,,,,,,,,
1,1,1,34,1,1,1,2,1,34,1,1855669,,,,,,,,
6,2,4,6,1,1,2,9,57,6,1,300299,,,,,,,,
1,1,2,29,1,1,2,4,1,42,1,1690275,,,,,,,,
9,1,1,23,1,1,2,1,68,23,1,1335582,,,,,,,,
1,2,3,12,1,1,2,5,1,24,1,820409,,,,,,,,
1,2,1,25,1,1,1,1,1,25,1,1414738,,,,,,,,
1,2,4,8,1,1,2,8,1,31,1,580111,,,,,,,,
9,1,2,29,1,1,2,4,68,29,1,1703924,,,,,,,,
1,2,4,8,1,1,2,8,1,20,1,603034,,,,,,,,
7,2,3,48,1,1,2,7,63,48,1,2794878,,,,,,,,
1,2,3,47,1,1,1,6,1,26,1,2664996,,,,,,,,
1,1,3,51,1,1,1,5,1,12,1,3000009,,,,,,,,8
8,2,3,12,2,1,2,5,67,72,2,698152,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3219409,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2101395,9,,,,,,,
1,2,3,51,1,1,2,5,1,31,1,3020822,,,,,,,,
8,2,3,48,1,1,2,7,67,48,1,2865874,,,,,,,,
3,1,3,40,1,1,2,7,27,40,1,2354798,,,,,,,,
2,1,3,1,1,1,2,6,2,1,1,35142,,,,,,,,
1,2,2,27,1,1,1,4,1,27,1,1577262,,,,,,,229,
8,2,3,12,2,1,2,5,67,72,2,697240,,,,,,,,
1,2,3,24,1,1,1,5,1,11,1,1356309,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1089833,,,3,2,,,,
1,2,3,12,1,1,2,5,1,17,1,676844,,,,,,,,
9,1,2,26,1,1,1,3,68,26,1,1509262,,,,2,,,,
1,2,4,8,1,1,2,8,1,21,1,596783,,,,,,,,
1,2,3,48,1,1,2,7,1,35,1,2717584,,,,,,,,
1,2,3,12,1,1,1,5,1,42,1,755162,,,,,,43,,
1,1,4,6,1,1,1,9,1,6,1,191030,,,,,,,,
1,2,4,41,1,1,1,9,1,53,1,2417717,,,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1406272,,,,,,,,
9,1,3,12,1,1,2,5,68,12,1,773113,,,,2,,,,
1,2,4,6,1,1,2,9,1,6,1,539442,,,2,,,,,
1,1,4,6,1,1,2,9,1,6,1,290464,,,,,,,,
1,1,4,49,1,1,2,8,1,49,1,2986135,,,,,7,,,
1,1,4,8,1,1,2,8,1,8,1,563616,,,,,,,,
1,1,2,55,1,1,2,3,1,56,1,3209924,,,,,,,,
1,2,1,23,1,1,2,1,1,54,1,1332187,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2307302,,,5,,,,,
2,1,3,40,1,1,2,7,2,40,1,2378793,,,,,,,,
1,1,4,41,1,1,2,9,1,53,1,2407968,,,,,,,,
1,2,2,26,1,1,2,3,1,39,1,1509506,,,,,,,,
9,1,4,6,1,1,2,9,68,6,1,461664,,,,,,,,5
1,1,3,12,1,1,2,5,1,12,1,689849,,,,,,,,
1,1,4,53,1,1,2,9,1,6,1,3091172,,,,,,,,
6,1,3,48,1,1,2,7,54,48,1,2802496,,12,,,,,,
6,2,3,45,1,1,2,5,45,51,1,2600101,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2308346,,,,,,,,
1,1,1,34,1,1,2,2,1,34,1,1810501,,,,,,,,
2,2,3,48,1,1,1,7,2,28,1,2713290,2,,,,,,,
1,1,1,36,1,1,2,2,1,42,1,2087241,,,,,,,,
8,1,1,34,1,1,2,2,67,34,1,1843925,,,,,,,,
2,2,1,34,1,1,2,2,2,34,1,1859328,,,,,,,160,
2,2,3,28,1,1,2,6,2,28,1,1649482,,,,,,,,
1,1,3,40,1,1,2,7,1,40,1,2370946,,13,,,,,,
1,1,3,40,1,1,2,7,1,40,1,2367021,,,,,,,,
1,2,4,53,1,1,2,9,1,53,1,3141460,,,,,,,,
1,1,3,10,1,1,2,5,1,34,1,641503,,,,,,,,
1,2,4,6,3,1,2,9,1,110,5,300923,,26,,,,,,
1,1,4,6,1,1,2,9,1,40,1,331084,,,,,,,,
8,1,4,35,1,1,2,8,67,35,1,1907645,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2951200,,,,,,,,
2,2,4,32,1,1,2,8,2,32,1,1783671,,,,,,,,
1,1,3,40,1,1,1,7,1,26,1,2364139,,,,,,31,,
9,2,4,6,1,1,2,9,68,6,1,346310,,,,,,,,
1,1,3,22,1,1,2,7,1,22,1,1294684,,,,,,,8,
2,2,4,6,1,1,2,9,2,11,1,330457,,,,,,,134,
1,2,2,27,1,1,2,4,1,46,1,1625826,,,,,,,,
1,1,2,17,1,1,2,3,1,36,1,1090722,,,,,,,,
1,1,2,55,1,1,2,3,1,55,1,3191275,,,,,,53,,
1,1,1,25,1,1,2,1,1,25,1,1430563,,,,,,,,
1,2,2,39,1,1,1,3,1,39,1,2297020,,,2,,,,,
1,1,3,21,1,1,2,6,1,21,1,1243215,,,,,,,,
1,1,2,26,3,1,2,3,1,301,7,1503086,,,,2,,,,
1,2,2,31,1,1,2,4,1,19,1,1748818,,,,,,,,
2,1,1,36,1,1,2,2,2,45,1,1922163,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2851472,,,,,,,,
1,1,4,8,1,1,2,8,1,19,1,567949,,,,,,,,
8,1,3,48,1,1,2,7,67,48,1,2716791,,,,,,,,
9,2,1,36,1,1,2,2,68,36,1,1971989,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2954683,,,,,,,,
1,2,4,16,1,1,2,8,1,16,1,974548,,,,,,,,
1,2,2,29,1,1,2,4,1,29,1,1700540,,,,,,,,
1,2,1,36,3,1,2,2,1,243,4,2022062,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2842646,,,,,,,,
1,2,2,39,1,1,2,3,1,12,1,2315833,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1073542,,,,,,,,
1,2,4,41,1,1,2,9,1,26,1,2418979,,,,,,,,
8,2,3,21,1,1,2,6,67,39,1,1247138,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1515949,,,,,,,,
1,2,3,40,1,1,2,7,1,40,1,2372425,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1540557,,,,,,,,
1,1,1,25,1,1,1,1,1,36,1,1451574,,,,,4,,,
1,2,3,12,1,1,1,5,1,25,1,678721,,,,2,,,,
2,2,3,22,1,1,1,7,2,22,1,1306230,,,,,,,,
8,1,3,48,1,1,2,7,67,48,1,2717016,,,,,,,,
1,2,1,33,1,1,2,1,1,25,1,1796440,,,,,,,,
1,1,3,13,1,1,2,5,1,13,1,947351,,,2,,,,,
1,2,3,12,1,1,1,5,1,27,1,725346,,,,,,,,
1,2,2,19,1,1,2,4,1,19,1,1196384,,,,,,,,
1,1,2,20,1,1,2,4,1,17,1,1231451,,,,,,,,2
1,2,4,16,1,1,2,8,1,16,1,966905,,,,,,,,
1,1,1,44,1,1,2,1,1,44,1,2560711,,,,,,,,
1,2,3,12,1,1,2,5,1,36,1,668748,,,,,,,,
1,1,4,8,1,1,2,8,1,19,1,550075,,,,,,,,
1,2,2,19,1,1,2,4,1,17,1,1187475,,,,,,,,
9,1,2,18,1,1,1,3,68,18,1,1110746,,,,,,2,,
9,1,4,4,1,1,1,8,68,4,1,60321,,,,,,,,
1,1,2,17,1,1,2,3,1,17,1,1004862,,,,,,,,
1,1,3,48,1,1,2,7,1,48,1,2950089,,,,,,,,3
1,2,4,6,1,1,2,9,1,6,1,465246,,,,,,,,
1,2,1,25,1,1,2,1,1,25,1,1473987,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2258640,,,,,,,,
1,2,3,48,1,1,2,7,1,6,1,2831490,,,,,,,,
3,1,4,56,1,1,2,8,27,56,1,3241210,,,,,,,,
2,2,3,12,1,1,2,5,2,12,1,720038,,,,,,,,
1,2,4,53,1,1,1,9,1,6,1,3137520,,10,,,,,,
1,1,4,8,1,1,2,8,1,36,1,554072,,,,,,,,
2,2,3,47,1,1,2,6,2,28,1,2682430,,,,2,,,501,
1,1,2,26,1,1,2,3,1,26,1,1536179,,,,,5,,,
1,2,4,41,1,1,1,9,1,41,1,2408573,,46,,,,,,
1,1,2,18,1,1,1,3,1,18,1,1112252,3,,,,,,,
1,2,3,47,1,1,2,6,1,47,1,2672763,,,,,,,,
1,2,3,21,1,1,2,6,1,21,1,1269707,,,,,,,,
1,1,4,6,3,1,2,9,1,136,5,436539,,,,,,,,
1,1,3,37,1,1,2,5,1,11,1,2200868,,,,,,,,
1,1,4,53,1,1,2,9,1,53,1,3145608,,,,,,,,
1,2,1,33,1,1,1,1,1,25,1,1786417,,,,,,,,8
6,1,4,6,1,1,2,9,43,6,1,394023,,,,,,,,
1,1,4,8,1,1,2,8,1,8,1,550383,,,,,,,,
2,1,1,42,1,1,2,2,2,42,1,2531796,,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1147023,,,,,,,,
1,2,3,13,1,1,2,5,1,13,1,912141,,,,,,,,
1,2,4,6,1,1,2,9,1,6,1,226082,,16,,,,,,
6,2,4,15,1,1,2,9,59,15,1,961180,,,,,,66,,
1,1,3,37,1,1,2,5,1,37,1,2153601,,,,,,,,
1,2,3,28,1,1,2,6,1,28,1,1662173,,,4,,,,,
1,1,2,17,1,1,2,3,1,17,1,1032863,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2009246,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,243410,,,,,,,,
9,2,1,25,1,1,1,1,68,25,1,1447812,,54,,,,,,
1,2,3,40,3,1,2,7,1,215,4,2370218,,,,,,,,
1,2,1,36,1,1,2,2,1,36,1,2110233,,,,,,,,
1,1,2,19,1,1,2,4,1,31,1,1177355,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2755905,,,,,,,,
1,2,2,19,1,1,2,4,1,19,1,1206777,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2912137,,4,,,,,,
1,1,1,25,1,1,2,1,1,25,1,1455310,,,,,,,,
1,2,4,32,1,1,2,8,1,6,1,1780831,,,,,,,,
1,2,4,6,1,1,2,9,1,4,1,297645,,,,,,,,
1,2,2,18,1,1,2,3,1,18,1,1114328,,,,,,,,
1,2,2,46,1,1,2,4,1,46,1,2618897,,,,,,,,
1,2,1,34,1,1,2,2,1,27,1,1867330,,,,,,,,
1,2,1,34,1,1,2,2,1,42,1,1853906,,,,,,,,
2,2,3,12,1,1,2,5,2,45,1,775126,,,,,,,,
1,1,2,29,3,1,2,4,1,110,5,1713403,,,,,,,,
9,1,3,12,2,1,2,5,68,72,2,850982,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3186213,,,,,,,,
8,1,3,48,1,1,2,7,67,48,1,2850180,,,,,,,,
9,2,1,42,1,1,1,2,68,42,1,2441807,,,,,,,,
1,1,1,33,1,1,2,1,1,34,1,1784809,,,,,,,,
1,1,3,12,1,1,2,5,1,9,1,789158,,,,,,,,
1,1,3,12,1,1,2,5,1,42,1,843540,,,,,,,,
1,1,4,32,1,1,2,8,1,36,1,1766699,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,1948261,,,,2,5,,,
2,2,2,17,1,1,2,3,2,17,1,1075121,,,,,,,,
1,2,3,12,1,1,2,5,1,17,1,685417,,,,,,,,
8,2,9,72,2,1,2,0,67,72,2,3249074,,,,,,,,
1,1,4,53,1,1,1,9,1,53,1,3099666,,,,,,,,
1,1,3,1,1,1,2,6,1,53,1,19923,,,,,,,,
1,1,2,19,1,1,2,4,1,19,1,1201937,,,,,,,,
1,1,4,49,1,1,1,8,1,49,1,2982373,,,,,,,,
1,1,3,47,1,1,2,6,1,12,1,2689725,,,,,,,303,
1,2,1,34,1,1,1,2,1,34,1,1808487,,,,,,,,
2,2,2,39,1,1,2,3,2,39,1,2332423,,,,,,,,
2,1,3,48,1,1,1,7,2,48,1,2694816,,,,,,,,
1,1,3,51,1,1,2,5,1,51,1,3036920,4,,,,,,,
1,2,3,37,1,1,2,5,1,37,1,2200780,,,,,,,,
1,2,3,12,1,1,1,5,1,12,1,659283,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,452496,,,,,,,,
1,1,4,8,1,1,2,8,1,53,1,584085,,,,,,,,
1,1,1,36,1,1,2,2,1,36,1,2104663,,,,,,,,
6,2,4,6,1,1,2,9,49,6,1,402251,,,,,3,,,7
1,1,3,48,1,1,2,7,1,48,1,2710570,,,,,,35,,
1,2,2,39,1,1,2,3,1,39,1,2291212,,,,,,,,
1,1,3,5,1,1,1,7,1,5,1,131459,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2258071,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1560267,,25,,,,,,
9,2,4,6,1,1,2,9,68,6,1,280583,,,5,,,,,
1,2,3,48,1,1,2,7,1,48,1,2944038,,,,,,,,
1,2,3,13,1,1,2,5,1,21,1,925171,,,,,,,416,
1,2,2,27,1,1,2,4,1,26,1,1583795,,,,,,,,
1,1,2,27,1,1,2,4,1,38,1,1622552,,,,,,,,
1,1,1,36,1,1,2,2,1,42,1,2038217,,,,,,,,
1,2,3,12,1,1,2,5,1,12,1,649851,,,,,,,,
1,2,3,45,1,1,1,5,1,13,1,2591291,,,,,,,,
1,2,1,23,1,1,1,1,1,6,1,1328807,9,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,1028481,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1495953,,5,,,,,,
9,2,3,24,1,1,2,5,68,24,1,1391692,,,,,,,,
1,1,4,56,1,1,2,8,1,31,1,3240983,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2504138,,,,,,,,
1,2,3,13,1,1,2,5,1,26,1,943712,,,,,,,,
1,2,3,21,1,1,2,6,1,6,1,1266883,,17,,,,,,
8,1,4,6,1,1,2,9,67,6,1,260848,,,,,,,,
1,2,3,12,1,1,2,5,1,12,1,667923,,,,,,,,
8,1,4,6,1,1,1,9,67,6,1,426994,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2519949,,,,,,,,
1,1,3,10,1,1,1,5,1,54,1,640816,,,,2,8,,,
1,1,3,51,1,1,2,5,1,24,1,3045671,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2435727,,,,,,,,
1,1,3,5,1,1,2,7,1,5,1,145806,,,,,,,,
1,1,4,4,1,1,2,8,1,39,1,97668,,,,,,,,
1,1,2,29,1,1,2,4,1,29,1,1704302,,,,,,,,
1,1,3,48,1,1,2,7,1,8,1,2922731,,,,,,,,
9,1,9,72,2,1,2,0,68,72,2,3256061,,,,,,,,
1,2,3,48,1,1,2,7,1,53,1,2938638,,,,,,,,
2,2,3,1,1,1,2,6,2,1,1,11248,,,,,,,,
3,1,2,26,1,1,2,3,8,26,1,1508560,,42,,,,,,
1,2,1,23,1,1,2,1,1,23,1,1338696,,,,,3,,,
1,1,4,41,1,1,2,9,1,41,1,2411375,,,,,,,,
1,2,3,37,1,1,2,5,1,37,1,2192081,,,,,,,,
9,1,1,36,1,1,2,2,68,36,1,1991263,,,,,,,,
1,1,1,36,1,1,1,2,1,36,1,1916027,,,,,,,,
1,1,3,21,1,1,2,6,1,21,1,1279617,,,,,,,,
1,1,3,48,1,1,1,7,1,39,1,2718302,,,,,,,,
1,2,4,53,1,1,1,9,1,6,1,3152807,,,,,,,,
1,1,3,48,1,1,1,7,1,40,1,2831076,,,,,,,,
1,2,1,36,1,1,1,2,1,36,1,2109343,,,,,,,,
1,1,4,41,1,1,2,9,1,6,1,2409057,,,,,,,,
1,2,4,6,1,1,1,9,1,6,1,523735,,,,,,,,
1,1,2,39,1,1,1,3,1,39,1,2269945,,,,,,,,
3,1,4,6,1,1,2,9,28,6,1,185391,,2,,,,,,
1,1,3,12,1,1,1,5,1,6,1,793822,,,,,,,,
1,2,2,17,1,1,2,3,1,17,1,993720,,,,,,,,
1,1,3,37,1,1,2,5,1,37,1,2157751,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2489141,,,,,,,,
9,2,1,34,2,1,1,2,68,72,2,1802444,,,,,,,17,
1,2,4,16,1,1,2,8,1,40,1,970046,,,,,,,,
9,2,2,29,1,1,2,4,68,18,1,1678047,,,5,,,,,
1,1,1,36,1,1,2,2,1,36,1,1984063,,,,,,,,
1,1,3,12,1,1,2,5,1,37,1,749043,,19,,,,,,
1,2,3,1,1,1,2,6,1,1,1,39732,,,,,,,,
1,2,3,47,1,1,2,6,1,47,1,2687530,,,,,,,,
2,1,3,48,1,1,2,7,2,1,1,2879026,,,,,,,,
1,2,2,26,1,1,2,3,1,17,1,1507903,,,,,,,,
2,2,3,51,1,1,2,5,2,36,1,3025380,,,,,,,,
1,2,4,8,1,1,2,8,1,8,1,565715,,,5,,,,,
1,1,1,34,1,1,2,2,1,34,1,1850307,,,,,,,,
1,1,3,51,1,1,1,5,1,51,1,3019180,,,,,9,,,
1,1,2,55,1,1,2,3,1,19,1,3214031,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,529144,,,,,,,,
1,1,4,8,1,1,2,8,1,8,1,558674,,,,,,,,
1,1,4,6,1,1,2,9,1,46,1,523242,,,,,,,,
1,2,3,47,1,1,2,6,1,12,1,2644342,,,,,,,,
9,1,3,21,1,1,2,6,68,39,1,1283060,,,,,,,,
1,1,3,48,1,1,2,7,1,17,1,2922374,,,,,,,,
1,2,3,37,1,1,1,5,1,37,1,2211664,,,,,,,,
1,2,3,12,1,1,1,5,1,36,1,729478,,,,,,,,
1,2,4,6,1,1,1,9,1,6,1,488957,,,,,9,,461,
8,1,1,36,1,1,2,2,67,36,1,2010816,,,,,,,,
1,1,3,47,1,1,2,6,1,39,1,2686187,,,,,,,,
9,1,3,40,1,1,2,7,68,6,1,2379660,,47,,,7,,,
1,2,4,30,1,1,2,8,1,53,1,1726165,,,,,,,,
1,1,3,48,1,1,2,7,1,16,1,2743960,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2732565,,,,,,,,
1,2,3,24,1,1,2,5,1,42,1,1400923,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1531703,,,,,,,,
1,1,3,21,1,1,2,6,1,37,1,1270677,,,,,,,,
9,1,2,39,1,1,2,3,68,54,1,2302293,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2240709,,,,,,,,
1,2,1,42,1,1,2,2,1,12,1,2499594,,,,,,,,
2,1,2,19,1,1,1,4,2,19,1,1208514,,,,,,,,
1,2,3,45,1,1,1,5,1,10,1,2569112,,,,,8,,,
1,2,3,48,1,1,1,7,1,48,1,2794430,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3235992,3,,,,,,,
2,2,3,13,1,1,2,5,2,12,1,883266,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1545974,,,,,,,,
2,1,3,13,1,1,2,5,2,13,1,919157,,,,,,,,
1,1,1,50,1,1,2,1,1,34,1,2991053,,,,,,,,
1,1,3,47,1,1,1,6,1,47,1,2667725,,,,,,,,
1,1,4,6,1,1,2,9,1,6,1,479199,,,,,,,,
1,1,1,42,1,1,2,2,1,42,1,2450954,,,,,,,,
1,2,4,41,1,1,2,9,1,41,1,2392165,,,,,,,,
8,2,3,13,1,1,2,5,67,13,1,915595,,,,,,34,,
1,2,4,6,1,1,2,9,1,21,1,441873,,,,,,,,
1,2,3,48,3,1,2,7,1,138,5,2843516,,,,,,,,
1,2,3,24,1,1,2,5,1,31,1,1366472,,,,,,,,
2,2,3,1,1,1,2,6,2,1,1,11725,,,,,,,,
1,1,3,12,1,1,2,5,1,12,1,721595,9,,,,,,,
1,1,2,46,1,1,2,4,1,46,1,2619427,,,,,,,,7
1,2,1,23,1,1,2,1,1,23,1,1336258,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2316111,,,,,7,,,
1,1,1,42,1,1,2,2,1,42,1,2437162,,,,,,,,
1,1,3,47,1,1,2,6,1,51,1,2683171,,,,,,,,
1,1,4,4,1,1,2,8,1,18,1,87301,,,,,,,,
1,1,1,23,1,1,2,1,1,23,1,1340487,,,,,,,,
6,2,4,6,1,1,2,9,57,6,1,456991,,,,,,,,
1,1,3,12,1,1,2,5,1,18,1,666641,,,,,,,,
1,1,2,26,1,1,2,3,1,26,1,1478976,,,,,,,,
1,2,2,26,1,1,2,3,1,26,1,1563984,,,,,,,,
1,1,3,45,1,1,2,5,1,48,1,2598463,,,,,,,49,
1,2,1,36,1,1,2,2,1,36,1,2078307,,,,,,,,
1,1,3,24,1,1,2,5,1,24,1,1389944,,,,,,,,
1,1,4,6,1,1,2,9,1,17,1,483923,,,,,,,,
1,2,2,55,1,1,2,3,1,55,1,3198696,,,,,,,,
1,1,4,53,1,1,1,9,1,53,1,3114617,,,,,5,,,
8,1,2,39,2,1,2,3,67,72,2,2257679,,,,,,,,
1,1,1,23,1,1,2,1,1,44,1,1337232,4,,,,,,,
1,2,3,37,1,1,1,5,1,37,1,2152813,,,,,,,,
1,2,1,34,1,1,1,2,1,42,1,1829995,3,,,,,,,
2,2,3,47,1,1,2,6,2,26,1,2642102,,,,,1,,,
1,2,2,27,1,1,2,4,1,27,1,1610818,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2235036,,,,,,,,
1,2,2,39,1,1,2,3,1,39,1,2330065,,,,,,,,
2,2,3,45,1,1,2,5,2,45,1,2585613,,,,,,,,
1,2,4,41,1,1,2,9,1,17,1,2414537,,,,,,,,
1,1,2,18,1,1,2,3,1,18,1,1113229,,,,,,,,
2,1,3,22,1,1,2,7,2,22,1,1307154,,,3,,,,60,
1,1,2,27,1,1,2,4,1,12,1,1618844,,,,,,,,
1,2,1,25,1,1,2,1,1,25,1,1435172,,,2,,,68,,
1,2,3,40,1,1,2,7,1,40,1,2364551,,,,,,,,
1,2,2,18,1,1,2,3,1,39,1,1148110,,,,2,,,,3
2,1,3,48,1,1,2,7,2,13,1,2918533,,,,,,,,
8,2,4,6,1,1,2,9,67,6,1,498522,,,,,,,,
1,1,3,37,1,1,2,5,1,37,1,2170567,,,,,,,,
1,1,2,39,1,1,2,3,1,39,1,2302707,,,,,,,,
1,2,3,21,1,1,2,6,1,38,1,1255757,1,,,,9,,,
1,2,4,8,1,1,2,8,1,1,1,581033,,,,,,,,
1,1,2,39,1,1,2,3,1,21,1,2282814,,,,,,,,
1,2,1,42,1,1,2,2,1,42,1,2453513,,,,,,,,
1,2,1,36,1,1,1,2,1,36,1,1946912,,,,,,,,
2,2,4,53,1,1,1,9,2,35,1,3084278,,,,,,,,
9,1,4,8,1,1,2,8,68,6,1,586085,,,,,,,,
1,1,2,55,1,1,2,3,1,36,1,3191293,,,,,,,,
9,2,3,48,1,1,2,7,68,48,1,2792064,,,,,,,,
1,2,3,48,1,1,2,7,1,48,1,2713189,,,,2,,,,
